county,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18
45041,0.6462346760070053,0.4482758620689657,0.3838862559241707,0.42285714285714265,0.2057971014492752,0.3606060606060606,0.25356576862123614,0.18154311649016636,0.35857805255023206,0.3561430793157077,-0.12700964630225076,-0.24349157733537516,-0.3575581395348837,-0.3719512195121952,-0.2327150084317032,0.1613756613756614,-0.273015873015873,-0.3127962085308057,-0.259141494435612,-0.31000000000000005,-0.21126760563380287,-0.054580896686159786,0.04661016949152544,0.12291666666666672,0.03653846153846165,0.3613445378151259,0.10993657505285404,0.06085192697768769,0.01162790697674425,-0.0762081784386617,-0.013539651837524296,0.04819277108433748,-0.2625994694960212,-0.138888888888889,0.4070796460176993,-0.23016905071521448,-0.035433070866141836,0.01068090787716968,-0.03827160493827167,-0.13945172824791421,-0.14302191464821215,-0.17237442922374432,-0.08273381294964033,-0.23898678414096927,-0.10165745856353592,-0.18065887353878854,-0.030181086519114716,-0.10957324106113027,-0.13068844807467914,-0.0961791831357049,0.2691029900332226,0.002617801047120494,0.022767075306479905,-0.019490254872563655,0.03791469194312796
45043,0.4288990825688074,0.17269076305220893,0.2569593147751607,0.23629489603024567,0.23188405797101436,0.23155737704918025,0.298876404494382,0.1154598825831703,0.21868365180467084,0.27092511013215853,-0.018691588785046617,-0.16812227074235805,-0.21721311475409846,-0.27038626609442057,-0.27510917030567683,0.2052117263843647,-0.2170212765957447,-0.21443298969072164,-0.20430107526881724,-0.29390681003584235,-0.1969696969696969,-0.040094339622641514,0.002469135802469035,0.1811023622047243,-0.030660377358490625,0.36963696369636967,-0.07441860465116266,-0.05099778270509985,-0.07126948775055682,-0.05773672055427241,0.0,0.12813370473537603,-0.026607538802660747,0.11693548387096774,1.4739583333333335,-0.0290178571428572,0.09164969450101841,0.07196969696969693,0.09523809523809533,-0.12920353982300886,-0.11965811965811976,-0.10786106032906756,-0.2152466367713005,-0.31197771587743733,0.0448833034111311,-0.16459627329192544,-0.039682539682539715,-0.06890756302521008,-0.058928571428571504,-0.0788530465949821,0.10218978102189782,0.012698412698412622,0.11467889908256874,0.05220883534136557,0.07066381156316925
45045,0.6014109347442682,0.42553191489361697,0.39999999999999997,0.404040404040404,0.2739938080495355,0.41071428571428575,0.21709401709401702,0.19504643962848295,0.36019736842105254,0.35897435897435903,-0.061962134251290865,-0.3113207547169812,-0.39055118110236225,-0.4465709728867624,-0.19239904988123507,-0.38765008576329324,-0.4095092024539877,-0.40093603744149775,-0.34865293185419977,-0.39179632248939184,-0.33968804159445404,-0.1928838951310862,-0.10685483870967741,-0.09826589595375723,-0.13345864661654128,0.10054347826086962,-0.1619047619047619,-0.1586715867158671,-0.17259786476868327,-0.20218579234972675,-0.2189781021897811,-0.09906542056074764,-0.2918454935622318,-0.1866840731070496,-0.037225042301184445,-0.30515759312320917,-0.17688022284122565,-0.1635388739946381,-0.1618421052631578,-0.26700251889168763,-0.2621951219512196,-0.30095923261390894,-0.25761421319796945,-0.3676633444075305,-0.22368421052631574,-0.29358830146231735,-0.2101010101010101,-0.23786982248520716,-0.25378346915017463,-0.2641277641277641,0.05442176870748302,-0.22900763358778628,0.06172839506172833,-0.025835866261398072,0.016260162601626032
45047,0.3714285714285713,0.34232715008431713,0.21644295302013414,0.25114854517611024,0.10771704180064316,0.3654545454545455,0.3477406679764242,0.09440559440559444,0.3012477718360071,0.331615120274914,-0.10614525139664799,-0.28547854785478555,-0.23454545454545458,-0.3272058823529411,0.11345646437994718,-0.34285714285714286,-0.3518225039619652,-0.32797427652733124,-0.3583724569640062,-0.3889716840536513,-0.1239130434782608,-0.16032064128256512,-0.019999999999999955,0.02380952380952389,-0.06114398422090727,0.17663043478260868,-0.09016393442622953,-0.16147859922178992,-0.1332082551594747,-0.15947467166979362,-0.04365904365904361,-0.017647058823529373,-0.2205270457697642,-0.09275730622617535,0.056896551724137885,-0.23447204968944102,0.03250773993808035,-0.0834492350486788,-0.0736111111111111,-0.12704918032786888,0.01777777777777767,-0.09716599190283398,-0.20561941251596422,-0.2100396301188904,0.06797583081571004,-0.08533333333333337,-0.1459227467811159,-0.07608695652173905,0.0013947001394700538,-0.05287713841368575,0.1666666666666666,-0.11140583554376646,0.22857142857142854,0.09612141652613834,-0.02013422818791946
45049,0.6774744027303754,0.791288566243194,0.5258899676375404,0.4366998577524894,0.4533551554828151,0.7823920265780733,0.8207547169811322,0.3224137931034483,0.5138662316476345,0.581081081081081,-0.09380530973451326,-0.25289017341040454,-0.13667820069204148,-0.34482758620689646,0.03571428571428557,-0.1931034482758621,-0.3695652173913044,-0.2443181818181819,-0.18115942028985513,-0.2633136094674556,-0.2986627043090639,-0.11553030303030305,0.2886836027713627,0.30835117773019277,0.17373737373737366,0.25274725274725274,0.09741550695825053,-0.02355072463768108,0.007462686567164134,-0.18596491228070183,-0.01913043478260876,-0.09982788296041308,-0.22308690012970167,-0.17070357554786614,0.7623762376237624,-0.21169590643274858,-0.003420752565564364,-0.07910271546635181,-0.12843029637760706,-0.18879056047197634,-0.14506172839506176,-0.14405010438413354,-0.1338742393509127,-0.2017458777885548,-0.011727078891257889,-0.06380857427716852,0.10070671378091879,-0.03763987792472019,-0.20076117982873448,-0.11084043848964689,0.3343558282208589,0.2462462462462462,0.4095563139931742,0.7114337568058074,0.3883495145631068
45051,0.5561904761904761,0.30921052631578955,0.45057034220532327,0.3285939968404423,0.25479930191972094,0.3027027027027027,0.2787193973634652,0.17198581560283702,0.2554744525547445,0.3248175182481751,-0.08829174664107485,-0.27272727272727265,-0.33570159857904086,-0.38939670932358317,-0.07407407407407399,-0.2474012474012473,-0.370940170940171,-0.359106529209622,-0.26455026455026454,-0.3281493001555209,-0.2611806797853309,-0.10937500000000001,0.04298642533936649,0.055913978494623616,-0.03212851405622485,0.16094986807387845,-0.08651911468812874,-0.045816733067729154,-0.09765625000000008,-0.11262135922330097,-0.11111111111111113,-0.012738853503184783,-0.20775193798449615,-0.15088757396449695,1.4611872146118723,-0.2016,-0.023255813953488347,-0.07044410413476264,-0.07805596465390278,-0.19605077574047958,-0.18539325842696625,-0.24274406332453832,-0.21382842509603073,-0.28230865746549555,-0.13770053475935834,-0.20000000000000004,-0.07407407407407407,-0.1520861372812921,-0.16064257028112444,-0.208613728129206,0.2886597938144329,-0.11168831168831164,-0.030476190476190424,-0.11677631578947371,0.12547528517110268
45053,0.5267326732673266,0.413001912045889,0.3720472440944882,0.3085808580858085,0.23851590106007065,0.467065868263473,0.45625000000000004,0.12733446519524616,0.2285191956124314,0.4484126984126983,-0.11976047904191614,-0.3090551181102362,-0.3177737881508079,-0.3346153846153846,-0.03244837758112085,-0.3432539682539683,-0.40459363957597166,-0.35532994923857864,-0.2870201096892139,-0.2527075812274368,-0.18820861678004538,0.002590673575129428,-0.038961038961038995,0.06323185011709603,0.13157894736842118,0.14739884393063585,-0.03935185185185185,0.08515815085158158,0.004524886877828027,0.02045454545454557,-0.014989293361884353,-0.028513238289205673,-0.14747191011235958,-0.12670299727520437,2.7654320987654324,-0.1919866444073456,-0.009787928221859761,-0.03869969040247681,-0.09155937052932765,-0.15921787709497207,-0.12426035502958567,-0.15096952908587258,-0.2078947368421053,-0.21021377672209018,0.0915915915915915,-0.17593790426908135,0.007653061224489838,-0.09269662921348307,-0.04518950437317772,-0.20472440944881887,0.14828897338403044,-0.052493438320210015,0.17227722772277226,0.24282982791587004,0.20669291338582682
45055,0.521172638436482,0.1743375174337517,0.33544303797468344,0.2862903225806452,0.2457757296466974,0.37173579109062976,0.3900826446280991,0.14754098360655724,0.2395833333333334,0.3048211508553656,-0.1484502446982055,-0.29607250755287,-0.38222849083215804,-0.3987915407854984,-0.10675381263616561,-0.34312210200927346,-0.39528432732316227,-0.38115330520393814,-0.2930298719772404,-0.366887417218543,-0.20216606498194936,-0.1234347048300536,-0.08957952468007316,-0.01672862453531595,-0.1159663865546218,0.22871046228710476,-0.07380073800738002,-0.13122923588039864,-0.15100671140939598,-0.11683848797250859,-0.15894039735099344,-0.11394557823129248,-0.2846153846153846,-0.21369539551357725,0.05396290050590222,-0.27178153446033804,-0.12113402061855677,-0.08021390374331558,-0.09669211195928765,-0.08959156785243742,-0.19085714285714278,-0.18034682080924844,-0.20462046204620454,-0.3011789924973205,-0.12145289443813849,-0.17530319735391398,-0.10784313725490192,-0.1488372093023255,-0.08052884615384613,-0.10397946084724001,0.05414012738853504,-0.1435294117647059,0.14169381107491844,0.011157601115760044,0.08386075949367086
45057,0.39905362776025244,0.21438082556591215,0.28023598820059004,0.34441489361702116,0.028378378378378442,0.20746887966804978,0.0873925501432664,0.13068181818181818,0.20000000000000007,0.29447852760736215,-0.2798833819241982,-0.45027624309392267,-0.5124309392265194,-0.5036390101892285,-0.255421686746988,-0.43558282208588955,-0.48656294200848654,-0.49210903873744616,-0.41690962099125356,-0.43495934959349597,-0.3694158075601374,-0.1832061068702291,-0.1836734693877552,-0.09210526315789463,-0.21512605042016805,-0.07263922518159813,-0.1816546762589928,-0.1858407079646018,-0.22491349480968856,-0.16489361702127653,-0.18980667838312826,-0.16007194244604314,-0.36040609137055835,-0.26426799007444174,-0.10518518518518521,-0.3707865168539326,-0.22533495736906214,-0.2609699769053117,-0.2840646651270208,-0.2964244521337947,-0.28803716608594654,-0.3315038419319429,-0.3382663847780127,-0.3725690890481064,-0.27116704805491987,-0.3454734651404787,-0.22554890219560875,-0.28409090909090906,-0.302927927927928,-0.28225806451612906,0.16501650165016493,-0.17761557177615575,-0.012618296529968378,-0.16511318242343534,-0.21533923303834812
45059,0.5098814229249011,0.4712230215827339,0.4767441860465117,0.511545293072824,0.31007751937984485,0.44558521560574954,0.34285714285714275,0.2485549132947976,0.46923076923076923,0.4428571428571428,-0.031120331950207497,-0.20695970695970703,-0.1907514450867052,-0.29019607843137246,0.0481283422459892,-0.21115537848605573,-0.32382550335570465,-0.28445229681978795,-0.24048442906574388,-0.22240000000000004,-0.20380952380952383,-0.18273092369477906,-0.07494646680942176,0.0767543859649122,-0.028513238289205673,0.19252873563218406,-0.032051282051282076,-0.059730250481695536,-0.09210526315789463,-0.07335907335907332,-0.026974951830443128,0.05122950819672121,-0.22799422799422803,-0.14027777777777775,0.14285714285714274,-0.15292353823088448,0.032208588957055286,-0.0637393767705381,0.0014044943820225122,-0.06789250353606788,-0.1574697173620458,-0.07338129496402887,-0.12649800266311578,-0.17889317889317902,-0.07829670329670325,-0.15063291139240498,-0.11899313501144171,0.037762237762237874,0.001360544217687114,0.004552352048558341,0.09815950920245405,-0.12176165803108814,0.12648221343873522,0.048561151079136715,0.10077519379844968
