county,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18
21085,-0.45668316831683164,-0.5310344827586206,-0.4800595238095239,-0.566016713091922,-0.3631319358816276,-0.4387034659820282,-0.4178607130956348,-0.28123874684911776,-0.37915355019237496,-0.39024390243902446,-0.12579797221179112,0.011489850631941795,0.10401529636711282,0.06158357771261011,0.06515373352855044,0.09411309062742057,0.06913580246913573,0.06632451638373463,0.027617477328936452,0.013219616204690915,-0.20126894606979207,-0.27940657011656667,-0.08075532342306149,-0.26682775284777355,-0.2739238705087158,-0.33797909407665505,-0.1469879518072289,-0.30663458233069785,-0.1524414450178643,-0.20303975058456744,-0.15586890243902446,-0.13277176093060566,-0.230512249443207,-0.14398111723052712,-0.22421875000000002,-0.09732573432704952,-0.09965187119234117,-0.024736601007787396,-0.1364877161055505,-0.09573091849935315,-0.08820840950639847,-0.05176470588235286,0.06246876561719146,-0.008678881388621003,-0.1618451915559031,0.015583259127337504,-0.011217948717948706,-0.048539695598519145,-0.024059492563429593,0.0022441651705565548,0.020635575732562958,0.06647034076567106,-0.22184405940594057,-0.3432601880877743,-0.39702380952380956
21087,-0.3643380934002315,-0.4666924864446166,-0.4851586489252815,-0.4792939579090291,-0.15761488796050127,-0.4293333333333334,-0.43735676088617265,-0.1600673967986521,-0.4376959247648903,-0.3455723542116631,0.08889934148635936,0.26121241991128646,0.20697362539114889,0.26741467975689576,0.2055299539170507,0.14387391967463137,0.036185819070904734,0.14554216867469882,0.08459657701711497,0.08713272543059788,-0.02483069977426639,-0.3065835605765485,-0.14615384615384613,-0.3300318358684117,-0.2551977170811251,-0.30358449158741757,-0.23766233766233766,-0.32243517474633604,-0.15523306948109059,-0.1739130434782608,-0.20183086312118562,-0.004433497536945871,-0.17410915651781683,-0.00481927710843374,-0.10778985507246372,0.05124521072796928,-0.10947471772214035,-0.14161430642822617,-0.25688559322033894,-0.20393474088291752,-0.005353955978584247,-0.005624296962879645,0.27018436109345206,-0.003925967470555123,-0.112576542628356,0.05948553054662379,0.030390738060781474,0.13025641025641027,0.02784810126582281,-0.03594771241830071,0.08853030963802871,0.08093278463648831,-0.20764183712852174,-0.2955073586367157,-0.3896281132719209
21089,-0.5219679031833728,-0.5392989909718534,-0.5417823781873264,-0.5921020358106451,-0.34975897161221214,-0.4721471065440779,-0.5059782608695652,-0.3448275862068965,-0.5356020942408377,-0.49680046538685285,-0.17297630040012318,-0.09540302267002516,0.0349437860832574,0.09934395501405809,0.05490438001233818,-0.038314176245210586,-0.011255115961800904,0.0033200531208499363,-0.18075622502305555,-0.11792014856081716,-0.32424593967517396,-0.3520332442861383,-0.2542857142857143,-0.30499243570347967,-0.3218964441671865,-0.3573954036535062,-0.2994618550174106,-0.33141122913505316,-0.260678391959799,-0.28589661774090624,-0.32976117575015307,-0.3005887821506042,-0.2889235569422777,-0.3109756097560975,-0.36380424746075724,-0.2326365475387727,-0.16266375545851525,-0.1791970802919709,-0.21315372424722667,-0.06093189964157706,0.06935014548981575,0.08174523570712142,0.20439100888656558,0.09671179883945837,0.053594771241829965,0.12511457378551782,0.038857142857142805,0.1985133362483604,0.1347082053532251,0.08727429062768707,0.042242703533025935,0.12474098632407787,-0.29913180741910017,-0.3552841210833776,-0.4317091643524363
21091,-0.4135823429541596,-0.4167280766396462,-0.3773907103825137,-0.5366082603254068,-0.22514836795252227,-0.4073545162441985,-0.36224125624553893,-0.24274973147153597,-0.4539629005059022,-0.3990455212922172,-0.013168086754453752,-0.012084592145015033,0.13050193050193049,0.08764940239043824,0.10707933119886147,0.062452107279693414,0.08203125000000007,0.11904761904761893,0.07478545157335517,-0.011532125205930796,-0.18785310734463276,-0.1939501779359431,-0.07879772542648254,-0.20075187969924813,-0.28222621184919217,-0.23466204506065855,-0.04490345756623264,-0.10807553234230617,0.026581118240146653,0.05417814508723602,-0.20669745958429553,-0.0766923736075407,-0.028393966282164992,-0.1564102564102565,-0.32370592648162044,-0.054003724394785846,-0.09353507565337002,-0.009936766034327043,-0.17072007629947544,-0.09104186952288215,0.013774104683195605,0.14040728831725618,0.38002680965147456,0.15958005249343837,-0.14372392870686382,0.03695042095416286,-0.07805596465390278,0.0074812967581047215,0.012272727272727308,-0.09185303514377005,-0.027145708582834334,-0.06056860321384421,-0.14465195246179957,-0.1407516580692704,-0.1840846994535519
21093,-0.3933975240715268,-0.4330886504799548,-0.45042872454448013,-0.48214285714285715,-0.2696862048549437,-0.3448069440287339,-0.3343759774788865,-0.17241379310344832,-0.3501896333754741,-0.3206818912833709,0.031504424778761135,0.1530793876824494,0.26453388372893005,0.24949765572672478,0.2675050985723997,0.3313656040928768,0.2851047323506595,0.23118087763110962,0.2086570477247503,0.11922503725782403,0.022980501392757643,-0.0962743158588856,0.0389285714285713,-0.14971572962728996,-0.15257048092868983,-0.18404907975460122,-0.03508771929824545,-0.09401709401709406,0.0065404475043029705,0.02012278308321951,0.08934592043155774,0.19135364989369238,0.10577592205984704,-0.027698863636363737,-0.26785714285714285,-0.14126652748782184,-0.15753887762001353,-0.1765498652291105,-0.18647540983606561,-0.10488762040670703,-0.07677972418934022,0.062900641025641,0.06458421274799485,0.03384494293585202,-0.058759521218715964,0.09178743961352652,0.06744017403915883,0.10995770857362558,0.0577879831611175,0.029012810851544776,0.0047538200339558995,0.0396741055614594,-0.1887207702888583,-0.27922077922077915,-0.3132368703108253
21095,-0.4331482272533105,-0.4953210010881393,-0.4874973733977726,-0.5758153324862347,-0.3929427140056633,-0.45565749235474007,-0.4995489400090212,-0.3550194931773879,-0.5466141001855288,-0.5286964980544747,-0.36607828089025335,-0.25508317929759694,-0.1624326404926866,-0.186702649656526,-0.13391212838726652,-0.1996322563698449,-0.1407322654462243,-0.14105378704720087,-0.28868729989327646,-0.18276333789329677,-0.2850109409190371,-0.3339483394833949,-0.28125819134993446,-0.3100288033516627,-0.2721671577819449,-0.3600410888546482,-0.28768233387358183,-0.29288066886242714,-0.18657112526539285,-0.2333945917563666,-0.165694591728526,-0.11801075268817203,-0.09804469273743008,-0.2537960954446855,-0.3514851485148514,-0.2889662560257097,-0.27449392712550613,-0.2709640616086709,-0.19661222020568664,-0.1192269898460532,-0.04414931801866487,0.008504058755315173,0.17874396135265705,0.08241534067727445,-0.28325554259043173,-0.12283861671469747,-0.17674275138803197,-0.1399555696604252,-0.206865127582017,-0.0947606727037516,-0.05323066622028799,-0.10635538261997404,-0.40794532251174714,-0.44200217627856364,-0.4542971212439588
21097,-0.4289347273241028,-0.4326180257510729,-0.46913893827787656,-0.5321290322580645,-0.36560614371914424,-0.40234702430846603,-0.3795641931684335,-0.2229032258064516,-0.43975903614457834,-0.26804451510333865,-0.11969241056502843,-0.025352112676056283,0.022803487592219892,0.21659634317862164,0.19741564967695618,0.015462184873949557,0.0051993067590987915,0.11082940963419036,-0.005349500713266767,-0.009305654974946283,-0.16488294314381266,-0.2182410423452769,-0.1355411403209287,-0.2311335648879065,-0.1682692307692308,-0.24853168469860895,-0.17256944444444433,-0.21267273340074153,-0.08952042628774423,-0.019083969465648873,-0.09598989580044201,-0.13709677419354838,-0.21408045977011483,-0.26566125290023207,-0.4059517125210556,-0.2752293577981652,-0.27618453865336656,-0.307391729078476,-0.26802096985583235,-0.1678857540926507,0.02633851468048357,0.05804164820558263,0.1396011396011395,0.053563897089835465,0.0468068226894091,0.1751388295600171,0.22183235867446396,0.18072289156626523,0.15414864333464393,0.07053175775480061,0.15686981608366385,0.17179779551501337,-0.20259960440802482,-0.1413447782546495,-0.2105664211328422
21099,-0.4,-0.4825155104342922,-0.47852590745358825,-0.5364361702127659,-0.3117037037037037,-0.3728913879846108,-0.3773644388398486,-0.15854998169168805,-0.4179648657606895,-0.40479360852197077,-0.038789759503491006,0.02401239349341611,0.1012031139419673,0.10953562566465785,0.08995664739884406,0.02997377294866973,0.06426524764633655,0.10082768999247572,0.05421216848673934,0.052443384982121755,-0.12209925026776154,-0.2624065261726717,-0.10233109442907934,-0.22103148024112518,-0.26570726570726566,-0.29163987138263664,-0.18725800774375229,-0.19042627533193576,-0.01526418786692765,-0.14855875831485593,-0.24210526315789466,-0.2102122015915119,-0.2754308888137884,-0.2116788321167884,-0.2997481108312342,-0.17493058310194368,-0.12537060567556127,-0.14246359700905148,-0.14753363228699556,-0.014712861888941584,0.10895756940806713,0.2803690415171707,0.255286230015472,0.12554744525547454,-0.11239078633836384,0.05540166204986155,0.019841269841269858,0.11397214014352057,0.03773584905660381,0.007798960138648163,-0.04914860681114557,-0.03717899578382538,-0.2621301775147929,-0.36407219402143265,-0.39484621778886114
21101,-0.39648326715825305,-0.4333522404991492,-0.4536842105263158,-0.44729194187582566,-0.2783990582695703,-0.3461651483984719,-0.3754893104486601,-0.19644056413700467,-0.3307543520309477,-0.3473344103392568,-0.03252310852447794,0.034234851078397646,0.13257182416060923,0.17922170653338082,0.2088652482269504,0.19704049844236776,0.1605130198212204,0.13049800072700832,0.1235201262825572,0.07558609539207758,-0.02325581395348835,-0.15435540069686404,-0.0014925373134328786,-0.1815831987075928,-0.1692254012561061,-0.20181112548512287,-0.0497956150130064,-0.13676418752203032,0.0025697503671073202,0.11002731174404996,0.23967580084909298,0.22927209030751267,0.02240693892302126,-0.11867027444916885,-0.2807917888563049,-0.2100558659217877,-0.22322045611610225,-0.16237767306995282,-0.1525288729589805,-0.1129875351829514,-0.010734220695577511,0.07270352633870275,0.08425925925925923,0.05801594331266608,-0.1388381439532335,0.05661983822903366,0.013858497447118985,0.039890496675792114,-0.03574203574203579,-0.02956989247311843,-0.04030501089324619,0.01566579634464745,-0.2558139534883721,-0.31650595575723206,-0.38342105263157894
21103,-0.3095823095823095,-0.3369076444136977,-0.31751336898395727,-0.39838709677419354,-0.2127229888926287,-0.2846017699115044,-0.3146595102314659,-0.10405300077942324,-0.28263294905169206,-0.2657058388765706,0.0868496517820564,0.3024475524475524,0.32156057494866525,0.36613475177304955,0.3476049173378551,0.37570621468926557,0.26985601486298183,0.26524254561637733,0.17229285401139863,0.04981163666806204,-0.058989898989898995,-0.13017276014463644,-0.036677908937605336,-0.10555777688924423,-0.1253836036825953,-0.22464312546957171,-0.15988125530110267,-0.16873545384018615,-0.07791648730090402,-0.055749128919860655,-0.12179208351457155,0.005288461538461624,0.008579599618684576,0.07652264445601259,-0.08482142857142864,0.00338491295938094,-0.06345302508607965,0.06341463414634152,-0.18286445012787722,-0.1073018699910952,-0.04375863657300774,0.057010785824345135,0.03895463510848121,0.1264073694984647,0.011101243339254005,0.06111645813281996,0.14279918864097366,0.19471365638766513,0.1456030754444978,0.06729900632339655,-0.0059594755661501846,0.027722772277227747,-0.15338715338715336,-0.25077827741266007,-0.286096256684492
